movie_id,name,tag
tt6106494,Abhinetri,"The Telugu version of the trilingual horror-comedy wherein a husband finds out his wife is possessed. The Hindi version is [ ""Telugu"" ] [] [ ""Vijay"" ] [ ""Tamannaah Bhatia"", ""Amy Jackson"", ""Prabhudheva"", ""Murli Sharma"", ""Sonu Sood"" ] [ ""Comedy"", ""Horror"" ]"
tt0285665,Kuruthipunal,"Police officers fight a terror group in India. [ ""Tamil"", ""Telugu"" ] [ ""Govind Nihalani"" ] [ ""P.C. Sreeram"" ] [ ""Kamal Haasan"", ""Arjun"", ""Nassar"", ""Gautami"", ""Geetha"", ""Nizhalgal Ravi"", ""Subhalekha Sudhakar"", ""K. Viswanath"", ""Anusha"", ""Srinivas Bhashyam"", ""John E"", ""Arvind Krishna"", ""Pasupathy"", ""Ajay Ratnam"" ] [ ""Action"", ""Drama"", ""Thriller"" ]"
tt5039054,Oopiri,"A quadriplegic billionaire hires a young man to be his caregiver. [ ""Telugu"", ""Tamil"" ] [ ""Vamsi Paidipally"", ""Vamsi Paidipally"" ] [ ""Vamsi Paidipally"" ] [ ""Nagarjuna Akkineni"", ""Karthi"", ""Tamannaah Bhatia"", ""Prakash Raj"", ""Jayasudha"", ""Vivek"", ""Ali"", ""Kalpana"", ""Tanikella Bharani"", ""Punarnavi Bhupalam"", ""Sreenivasa Sayee"", ""Santhana Bharathi"", ""Anushka Shetty"", ""Shriya Saran"", ""Adivi Sesh"" ] [ ""Comedy"", ""Drama"" ]"
tt4786606,Asura,"The story deals with the ego between a jailor(cop) and the prisoner who is subjected to death. [ ""Telugu"" ] [ ""Krishna Vijay"" ] [ ""Krishna Vijay"", ""Vasant Kumar Jurru"" ] [ ""Ravi Verma"", ""Priya Banerjee"", ""Bhanu"", ""Vennela Rama Rao"", ""Nara Rohith"", ""Satyadev"", ""Madhu Singampalli"", ""Sree Vishnu"" ] [ ""Action"", ""Drama"" ]"
tt6130166,Ism,"Hackers, lovers, and gangsters collide in this story about the fight against corruption and for love. [ ""Telugu"" ] [ ""Puri Jagannadh"", ""A. Sreedhar"" ] [ ""Puri Jagannadh"" ] [ ""Aditi Arya"", ""Jagapathi Babu"", ""Tanikella Bharani"", ""Ajay Ghosh"", ""Vennela Kishore"", ""Krishna Murali Posani"", ""Jaya Prakash Reddy"", ""Kalyan Ram"", ""Easwari Rao"", ""Shraavya Reddy"" ] [ ""Action"" ]"
tt0372784,Batman Begins,"After training with his mentor, Batman begins his fight to free crime-ridden Gotham City from the corruption that Scarecrow and the League of Shadows have cast upon it. [ ""English"", ""Urdu"", ""Mandarin"" ] [ ""Bob Kane"", ""David S. Goyer"" ] [ ""Christopher Nolan"" ] [ ""Christian Bale"", ""Michael Caine"", ""Liam Neeson"", ""Katie Holmes"", ""Gary Oldman"", ""Cillian Murphy"", ""Tom Wilkinson"", ""Rutger Hauer"", ""Ken Watanabe"", ""Mark Boone Junior"", ""Linus Roache"", ""Morgan Freeman"", ""Larry Holden"", ""Gerard Murphy"", ""Colin McFarlane"" ] [ ""Action"", ""Adventure"" ]"
tt5333612,Actor in Law,"Estranged from his attorney father, an aspiring actor poses as a lawyer who becomes a celebrity for taking on difficult cases. [ ""Urdu"" ] [ ""Fizza Ali Meerza"" ] [ ""Nabeel Qureshi"" ] [ ""Om Puri"", ""Alyy Khan"", ""Mehwish Hayat"", ""Fahad Mustafa"", ""Lubna Aslam"", ""Rehan Sheikh"", ""Nayyar Ejaz"", ""Talat Hussain"", ""Rashid Khawaja"", ""Saleem Mairaj"", ""Saife Hassan"", ""Irfan Motiwala"", ""Saboor Ali"", ""Kaizer Behram Irani"" ] [ ""Comedy"", ""Romance"" ]"
tt1821700,Waar,"The efforts of the Pakistani security forces in their fight against terrorism and how the lives of security officials are affected. A retired security officer returns to save Pakistan from a major terrorist attack. [ ""English"", ""Urdu"" ] [ ""Hassan Rana"" ] [ ""Bilal Lashari"" ] [ ""Shaan Shahid"", ""Hamza Abbasi"", ""Shamoon Abbasi"", ""Ayesha Khan"", ""Meesha Shafi"", ""Ali Azmat"", ""Bilal Lashari"", ""Kamran Lashari"", ""Batin Farooqi"", ""Uzma Khan"" ] [ ""Action"", ""Drama"", ""Thriller"" ]"
tt5200814,Ho Mann Jahaan,"Three college friends are passionate for music and face difficulties for their common dream. [ ""Urdu"" ] [ ""Yasir Hussain"", ""Asim Raza"" ] [ ""Asim Raza"", ""Bilawal Hussain Abbasi"" ] [ ""Mahira Khan"", ""Adeel Hussain"", ""Sheheryar Munawar Siddiqui"", ""Sonya Jehan"", ""Bushra Ansari"", ""Nimra Bucha"", ""Arshad Mahmood"", ""Jamal Shah"", ""Fawad Khan"", ""Hamza Abbasi"" ] [ ""Drama"", ""Musical"" ]"
tt5271442,Maalik,"A man of Pakistan's Elite Special Forces whose life gets entangled with Politics. They soon realize that serving the nation is more complicated than simple following of orders. [ ""Urdu"" ] [ ""Ashir Azeem"" ] [ ""Ashir Azeem"" ] [ ""Ashir Azeem"", ""Farhan Ally Agha"", ""Hassan Niazi"", ""Sajid Hasan"", ""Adnan Shah"", ""Rashid Farooqi"", ""Ehteshamuddin"", ""Tatmain Ul Qulb"", ""Kaleem Achakzai"", ""Mariam Ansari"", ""Lubna Aslam"", ""Erum Azam"", ""Bushra Ashir Azeem"", ""Sabreen Baloch"", ""Nazeer Durrani"" ] [ ""Action"", ""Drama"", ""Thriller"" ]"
tt4644302,Bin Roye,"A young woman is conflicted when she falls in love with a man who courts her friend. [ ""Urdu"" ] [ ""Farhat Ishtiaq"" ] [ ""Momina Duraid"", ""Shehzad Kashmiri"" ] [ ""Zeba Bakhtiar"", ""Adeel Hussain"", ""Armeena Rana Khan"", ""Jahanzeb Khan"", ""Mahira Khan"", ""Sarmad Sultan Khoosat"", ""Azra Mansoor"", ""Humayun Saeed"", ""Javed Sheikh"", ""Zaheen Tahira"" ] [ ""Drama"", ""Romance"" ]"
tt5960464,Janaan,"The story of a Pakhtun girl who returns from Canada to attend her cousin's wedding in Swat, Pakistan and falls in love. [ ""Urdu"", ""Pushto"" ] [ ""Osman Khalid Butt"" ] [ ""Azfar Jafri"" ] [ ""Hania Aamir"", ""Saad Zia Abbasi"", ""Bilal Ashraf"", ""Nayyar Ejaz"", ""Ajab Gul"", ""Ali Rehman Khan"", ""Armeena Rana Khan"", ""Jalal Khan"", ""Mishi Khan"", ""Usman Mukhtar"", ""Fahad Ali Panni"" ] [ ""Drama"", ""Musical"", ""Romance"" ]"
tt0419887,The Kite Runner,"After spending years in California, Amir returns to his homeland in Afghanistan to help his old friend Hassan, whose son is in trouble. [ ""Dari"", ""English"", ""Pushto"", ""Russian"", ""Urdu"" ] [ ""David Benioff"", ""Khaled Hosseini"" ] [ ""Marc Forster"" ] [ ""Khalid Abdalla"", ""Atossa Leoni"", ""Shaun Toub"", ""Sayed Jafar Masihullah Gharibzada"", ""Zekeria Ebrahimi"", ""Ahmad Khan Mahmoodzada"", ""Mir Mahmood Shah Hashimi"", ""Homayoun Ershadi"", ""Nabi Tanha"", ""Elham Ehsas"", ""Bahram Ehsas"", ""Tamim Nawabi"", ""Mohamad Nabi Attai"", ""Mohamad Nadir Sarwari"", ""Mustafa Haidari"" ] [ ""Drama"" ]"
tt0765443,Eastern Promises,"A Russian teenager living in London who dies during childbirth leaves clues to a midwife in her journal that could tie her child to a rape involving a violent Russian mob family. [ ""English"", ""Russian"", ""Turkish"", ""Ukrainian"", ""Urdu"" ] [ ""Steven Knight"" ] [ ""David Cronenberg"" ] [ ""Josef Altin"", ""Mina E. Mina"", ""Aleksandar Mikic"", ""Sarah-Jeanne Labrosse"", ""Lalita Ahmed"", ""Badi Uzzaman"", ""Naomi Watts"", ""Doa Croll"", ""Raza Jaffrey"", ""Sinad Cusack"", ""Jerzy Skolimowski"", ""Tatiana Maslany"", ""Viggo Mortensen"", ""Vincent Cassel"", ""Armin Mueller-Stahl"" ] [ ""Crime"", ""Mystery"", ""Thriller"" ]"
tt0371746,Iron Man,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil. [ ""English"", ""Persian"", ""Urdu"", ""Arabic"", ""Hungarian"" ] [ ""Mark Fergus"", ""Hawk Ostby"" ] [ ""Jon Favreau"" ] [ ""Robert Downey Jr."", ""Terrence Howard"", ""Jeff Bridges"", ""Gwyneth Paltrow"", ""Leslie Bibb"", ""Shaun Toub"", ""Faran Tahir"", ""Clark Gregg"", ""Bill Smitrovich"", ""Sayed Badreya"", ""Paul Bettany"", ""Jon Favreau"", ""Peter Billingsley"", ""Tim Guinee"", ""Will Lyman"" ] [ ""Action"", ""Adventure"", ""Sci-Fi"" ]"
tt0113311,Hkhagoroloi Bohu Door,"Powal is a boatman in Nemuguri village that is situated on the bank of the river Dihing. Since there is no bridge at that point of the river, Powal's job is assured. For some three ... [ ""Assamese"" ] [ ""Jahnu Barua"" ] [ ""Jahnu Barua"" ] [ ""Sushanta Barooah"", ""Baruah"", ""Jatin Bora"", ""Bishnu Kharghoria"", ""Mirel"", ""Arun Nath"", ""Kashmiri Saikia"" ] [ ""Drama"" ]"
tt2327223,Bakor Putek,"The Story is all about the superstitions prevailing in the Assamese society and its impact on the lives of common people. It also reflects the picture of other social evils like rationalism... [ ""Assamese"" ] [] [ ""Chandra Mudoi"" ] [ ""Raag Ainitam"", ""Amal Barua"", ""Manika Das"", ""Akashdeep Deka"", ""Angurlata Deka"" ] [ ""Comedy"" ]"
tt0109206,Bandit Queen,"The movie tells the story of the bandit queen Phoolan Devi who was sent to prison in 1983 and got free in 1994. During five years she was prosecuted by the Indian police and turned into a ... [ ""Hindi"", ""Assamese"" ] [ ""Ranjit Kapoor"", ""Mala Sen"" ] [ ""Shekhar Kapur"" ] [ ""Seema Biswas"", ""Nirmal Pandey"", ""Rajesh Vivek"", ""Raghuvir Yadav"", ""Anirudh Agarwal"", ""Aseem Bajaj"", ""Manoj Bajpayee"", ""Pallavi Bharti"", ""Kamia Bhatt"", ""Puran Bhatt"", ""Sunita Bhatt"", ""Ashok Bulani"", ""Mahesh Chandra"", ""Deepak Chibber"", ""Ranjit Chowdhry"" ] [ ""Biography"", ""Crime"", ""Drama"" ]"
tt1471247,Road to Sangam,"Amidst bomb explosions, fake arrests, police brutality and protests, a determined mechanic attempts to repair an antique truck to transport the last remains of Mahatma Gandhi in modern day India. [ ""Hindi"", ""Urdu"", ""Sanskrit"", ""English"" ] [ ""Amit Rai"" ] [ ""Amit Rai"" ] [ ""Paresh Rawal"", ""Om Puri"", ""Pavan Malhotra"", ""Javed Sheikh"", ""Swati Chitnis"", ""Masood Akhtar"", ""Sudhir Nema"", ""Rakesh Srivastava"", ""Yusuf Hussain"", ""Rajan Bhise"", ""G.P. Singh"", ""Vijay Mishra"", ""Tushar Gandhi"", ""Ashwini Agrawal"", ""Sanjay Bairagi"" ] [ ""Drama"", ""Thriller"" ]"
tt1288638,Dasvidaniya,"A man who loves to make ""to-do lists"" makes one last bucket list when he realizes he is about to die. [ ""Hindi"", ""English"", ""Russian"" ] [ ""Kailash Kher"", ""Arshad Sayed"" ] [ ""Shashant Shah"" ] [ ""Vinay Pathak"", ""Sarita Joshi"", ""Rajat Kapoor"", ""Saurabh Shukla"", ""Neha Dhupia"", ""Joy Fernandes"", ""Manoylo Svitlana"", ""Gaurav Gera"", ""Suchitra Pillai"", ""Purbi Joshi"", ""Brijendra Kala"", ""Ikhlaq Khan"", ""Sachin Khurana"", ""Chandan Bisht"", ""Kishore Nandlaskar"" ] [ ""Comedy"", ""Drama"" ]"
tt0453729,Iqbal,"Iqbal, the deaf and mute son of a farmer, has a passion for the game of cricket and seeks the tutelage of a washed-up, alcoholic ex-player. [ ""Hindi"" ] [ ""Nagesh Kukunoor"", ""Vipul K. Rawal"" ] [ ""Nagesh Kukunoor"" ] [ ""Naseeruddin Shah"", ""Girish Karnad"", ""Shreyas Talpade"", ""Shweta Prasad"", ""Yatin Karyekar"", ""Prateeksha Lonkar"", ""Dilip Salgaonkar"", ""Jyoti Joshi"", ""Aadarsh Balakrishna"", ""Gururaj Manepalli"", ""Rajita Joshi"", ""Srikanth Chitrao"", ""Vikram Inamdar"", ""Elahe Hiptoola"", ""Balaji Manohar"" ] [ ""Drama"" ]"
tt0116950,Maachis,"A realistic, hard-hitting portrayal of terrorism and youth in the Punjab after the 1984 riots. [ ""Hindi"" ] [ ""Gulzar"" ] [ ""Gulzar"" ] [ ""Om Puri"", ""Tabu"", ""Chandrachur Singh"", ""Kanwaljit Singh"", ""Kulbhushan Kharbanda"", ""Rajendranath Zutshi"", ""Suneel Sinha"", ""Jimmy Shergill"", ""Ravi Gossain"", ""Navninder Behl"", ""Amrik Gill"", ""Banwari Taneja"", ""S.M. Zaheer"", ""Bhupendra"", ""Devendra Malhotra"" ] [ ""Action"", ""Crime"", ""Drama"" ]"
tt3261022,Kajarya,"Set in the present times against two backdrops. New Delhi with its shining buildings and apparent cosmopolitan veneer, thinly veils an underbelly of crimes against women and corruption at ... [ ""Hindi"" ] [ ""Madhureeta Anand"", ""Madhureeta Anand"" ] [ ""Madhureeta Anand"" ] [ ""Nasir Ali"", ""Manoj Bakshi"", ""Shashi Bhushan"", ""Sudheer Chobessy"", ""Tanaji Dasgupta"", ""Meenu Hooda"", ""Priyankar Tanwar Isha"", ""Shakeel Qureshi"", ""Savita Rani"", ""Kuldeep Ruhil"", ""Raj Shree"", ""Ridhima Sud"", ""Kamal Vinayak"", ""Sumeet Vyas"" ] [ ""Drama"" ]"
tt0114234,Rangeela,"A poor young woman, who dreams of Bollywood fame, is caught in a love triangle between her childhood friend and a famous actor. [ ""Hindi"", ""Tamil"" ] [ ""Sanjay Chhel"", ""Ram Gopal Varma"" ] [ ""Ram Gopal Varma"" ] [ ""Jackie Shroff"", ""Aamir Khan"", ""Urmila Matondkar"", ""Gulshan Grover"", ""Avtar Gill"", ""Achyut Potdar"", ""Reema Lagoo"", ""Ram Mohan"", ""Shammi"", ""Shefali Shetty"", ""Rajesh Joshi"", ""Suman"", ""Tarun"", ""Rajeev Mehta"", ""Ramdas"" ] [ ""Comedy"", ""Drama"", ""Musical"" ]"
tt0220757,Shool,"Police Inspector Samar Pratap Singh is transferred to Motihari, in the Indian state of Bihar, along with his wife, Manjari and a daughter. He is honest and diligent and these attributes ... [ ""Hindi"" ] [ ""Anurag Kashyap"", ""Eeshwar Nivas"" ] [ ""Eeshwar Nivas"" ] [ ""Manoj Bajpayee"", ""Raveena Tandon"", ""Sayaji Shinde"", ""Yashpal Sharma"", ""Nagesh Bhonsle"", ""Pratima Kazmi"", ""Veerendra Saxena"", ""Shilpa Shetty"", ""Nawazuddin Siddiqui"", ""Shri Vallabh Vyas"", ""Ganesh Yadav"", ""Rajpal Yadav"" ] [ ""Action"", ""Crime"", ""Drama"" ]"
tt0299108,Rehnaa Hai Terre Dil Mein,"A young girl is torn between an obsessive lover and a mild-mannered suitor. [ ""Hindi"" ] [ ""Gautham Menon"", ""Vipul D. Shah"" ] [ ""Gautham Menon"" ] [ ""Madhavan"", ""Saif Ali Khan"", ""Dia Mirza"", ""Vrajesh Hirjee"", ""Tanaaz Currim Irani"", ""Anupam Kher"", ""Navin Nischol"", ""Smita Jaykar"", ""Hemant Pandey"", ""Kabir Sadana"", ""Reshma Modi"", ""Maya Alagh"", ""Kabir Sadanand"" ] [ ""Musical"" ]"
tt0077451,Don,"Don, a wanted criminal, dies in a police chase. DSP D'Silva is the only one who knows about his death, and to get hold of the gang he trains Don-lookalike Vijay. But Vijay faces danger from the police and from within the gang. [ ""Hindi"" ] [ ""Javed Akhtar"", ""Javed Akhtar"" ] [ ""Chandra Barot"" ] [ ""Amitabh Bachchan"", ""Zeenat Aman"", ""Pran"", ""Iftekhar"", ""Om Shivpuri"", ""Satyendra Kapoor"", ""P. Jairaj"", ""Kamal Kapoor"", ""Arpana Choudhary"", ""Helen"", ""M.B. Shetty"", ""Mac Mohan"", ""Azad"", ""Yashraj"", ""Devaraj"" ] [ ""Action"", ""Crime"", ""Thriller"" ]"
tt0291376,Nayak: The Real Hero,"A man accepts a challenge by the chief minister of Maharashtra to run the state for one day, and makes such a success of it that soon he is embroiled in political intrigue. [ ""Hindi"" ] [ ""Anurag Kashyap"", ""S. Shankar"" ] [ ""S. Shankar"" ] [ ""Anil Kapoor"", ""Rani Mukerji"", ""Amrish Puri"", ""Johnny Lever"", ""Pooja Batra"", ""Sushmita Sen"", ""Rana Jung Bahadur"", ""Neha Bam"", ""Razak Khan"", ""Nina Kulkarni"", ""Paresh Rawal"", ""Shivaji Satam"", ""Saurabh Shukla"", ""Anupam Shyam"" ] [ ""Drama"", ""Action"" ]"
tt3095238,Utopia,"Janan, a woman from Afghanistan, travels to the UK for artificial insemination. Cultural, religious, and moral complications explode when William, a medical sciences student working in the clinic, switches the donor's semen for his own. [ ""English"", ""Dari"", ""Hindi"" ] [ ""Amir Aghaee"" ] [ ""Hassan Nazer"" ] [ ""Hannah Spearritt"", ""Homayoun Ershadi"", ""Bhasker Patel"", ""Andrew Shaver"", ""Lesley Sim"", ""Arun Bali"", ""Alec Westwood"", ""Chris Robb"", ""Saahil Chadha"", ""Sayantani Nandi"", ""Martine Malalai Zikria"", ""Pamela Donald"", ""Keyhan Malaki"", ""John Sawkins"", ""Austyn Middleton"" ] [ ""Drama"", ""War"" ]"
tt0195002,Kaun?,"While alone in the house, a woman hears news of serial killer on the loose. And then a stranger rings the doorbell... [ ""Hindi"" ] [ ""Anurag Kashyap"" ] [ ""Ram Gopal Varma"" ] [ ""Urmila Matondkar"", ""Manoj Bajpayee"", ""Sushant Singh"" ] [ ""Mystery"", ""Thriller"" ]"
tt0479751,Sivaji,"Corrupt police and politicians target a computer engineer for trying to better the lives of less privileged citizens. [ ""Tamil"", ""Hindi"", ""English"" ] [ ""S. Shankar"", ""Sujatha"" ] [ ""S. Shankar"" ] [ ""Rajinikanth"", ""Shriya Saran"", ""Suman"", ""Vivek"", ""Ala Aljundi"", ""Amarasigamani"", ""Balaji"", ""Jemini Balaji"", ""M.S. Bhaskar"", ""Bobby"", ""Chelladurai"", ""Deepak"", ""Bianca Desai"", ""Deva"", ""Dhamu"" ] [ ""Action"", ""Adventure"", ""Drama"" ]"
tt0215517,Angoor,"Based on Shakespeare's 'A comedy of errors', this is a story of identical twins (2 pairs) and mistaken identities. [ ""Hindi"" ] [ ""Gulzar"", ""Gulzar"" ] [ ""Gulzar"" ] [ ""Sanjeev Kumar"", ""Moushumi Chatterjee"", ""Deven Verma"", ""Aruna Irani"", ""Deepti Naval"", ""Padma Chavan"", ""Shammi"", ""C.S. Dubey"", ""Yunus Parvez"", ""T.P. Jain"", ""Raj Bharti"", ""Ram Mohan"", ""Kamaldeep"", ""Utpal Dutt"", ""Vasant"" ] [ ""Comedy"" ]"
tt2575290,Train Station,"When a mysterious train accident forces a man to change his plans, he is confronted with a series of choices. Each decision he makes leads to a different scenario, each one filmed by a different director with a different cast. [ ""English"", ""Persian"", ""Indonesian"", ""Spanish"", ""Italian"", ""German"", ""Greek"", ""Chinese"", ""Hindi"", ""Portuguese"", ""Arabic"", ""Romanian"", ""Filipino"", ""Malay"" ] [ ""Xavier Agudo"", ""Amjad Abu Alala"" ] [ ""Xavier Agudo"", ""Ryan Bajornas"" ] [ ""Patrick Gorman"", ""Judith Hoersch"", ""Yoann Sover"", ""Daymon Britton"", ""Vivid Wang"", ""Alan Madlane"", ""Matt Bromen"", ""Bryan Carmody"", ""Georg Anton"", ""Paul Howard"", ""Jim Kitson"", ""Hamdi A. al Saaidi"", ""Lance Alan"", ""Elnaz Amiri"", ""Mike Ancrile"" ] [ ""Crime"", ""Drama"", ""Thriller"" ]"
tt2197895,Do Chehre,"Present day, A cab driver lives a tough life. He meets an old friend and they remember the good old days. [ ""Hindi"" ] [ ""Rumi Jaffery"" ] [ ""Ashok Gaekwad"" ] [ ""Krishna Abhishek"", ""Mohnish Bahl"", ""Negar Khan"", ""Sahil Khan"", ""Kiran Kumar"", ""Farha Naaz"", ""Surendra Pal"", ""Sunil Shetty"", ""Shatrughan Sinha"", ""Raveena Tandon"" ] [ ""Action"" ]"
tt4581722,Ishq Ke Parindey,"Saare Jahan Se Achchha Hindustan Hamara Hum Bulbule Hain Iski Ye Gulsitan Hamara When Allama Iqbal wrote the above couplet he never knew that the seeds sown by the British would lead to the... [ ""Hindi"" ] [ ""Rajeev Arora"", ""Shakir Khan"" ] [ ""Shakir Khan"" ] [ ""Rishi Verma"", ""Priyanka Mehta"", ""Manjul Azad"", ""Abid Yunus Khan"", ""Pran Dawas"", ""Munisha Roy"", ""Yasir"" ] [ ""Music"", ""Romance"" ]"
tt0074730,Kabhie Kabhie,"A love story spanning two generations... a film that happens SOMETIMES... [ ""Hindi"", ""Urdu"" ] [ ""Pamela Chopra"", ""Sagar Sarhadi"" ] [ ""Yash Chopra"" ] [ ""Shashi Kapoor"", ""Waheeda Rehman"", ""Rakhee Gulzar"", ""Amitabh Bachchan"", ""Neetu Singh"", ""Rishi Kapoor"", ""Simi Garewal"", ""Parikshat Sahni"", ""Naseem"" ] [ ""Drama"", ""Musical"", ""Romance"" ]"
tt0220832,Vaastav: The Reality,"Consequences force an innocent man to get involved in crime after making an error. [ ""Hindi"" ] [ ""Imtiaz Hussain"", ""Mahesh Manjrekar"" ] [ ""Mahesh Manjrekar"" ] [ ""Sanjay Dutt"", ""Namrata Shirodkar"", ""Mohnish Bahl"", ""Ekta Sohini"", ""Reema Lagoo"", ""Shivaji Satam"", ""Kashmira Shah"", ""Deepak Tijori"", ""Paresh Rawal"", ""Mohan Joshi"", ""Ashish Vidyarthi"", ""Himani Shivpuri"", ""Usha Nadkarni"", ""Achyut Potdar"", ""Kishore Nandlaskar"" ] [ ""Crime"", ""Drama"", ""Thriller"" ]"
tt0095936,Qayamat Se Qayamat Tak,"A young man and young woman fall in love against their feuding fathers' wishes; Romeo and Juliet set in contemporary India. [ ""Hindi"", ""Urdu"" ] [ ""Nasir Hussain"", ""Nasir Hussain"" ] [ ""Mansoor Khan"" ] [ ""Aamir Khan"", ""Juhi Chawla"", ""Goga Kapoor"", ""Dalip Tahil"", ""Ravindra Kapoor"", ""Asha Sharma"", ""Alok Nath"", ""Rajendranath Zutshi"", ""Shehnaz Kudia"", ""Charushila"", ""Beena Banerjee"", ""Reema Lagoo"", ""Nandita Thakur"", ""Ahmed Khan"", ""Arjun"" ] [ ""Action"", ""Drama"", ""Musical"" ]"
tt0066758,Amar Prem,"Nandkishore Sharma alias Nandu is born in the Sharma family. His mother tragically passes away, leaving him in the care of his father who decides to re-marry a woman named Kamla. Kamla is ... [ ""Hindi"" ] [ ""Bibhutibhushan Bandyopadhyay"", ""Arabinda Mukhopadhyay"" ] [ ""Shakti Samanta"" ] [ ""Rajesh Khanna"", ""Sharmila Tagore"", ""Sujit Kumar"", ""Bindu"", ""Madan Puri"", ""Bobby"", ""Om Prakash"", ""Vinod Mehra"", ""Satyendra Kapoor"", ""Manmohan"", ""Abhi Bhattacharya"", ""Ram Mohan"", ""Mohan Choti"", ""Gurnam Singh"", ""Paresh Nanda"" ] [ ""Drama"", ""Musical"", ""Romance"" ]"
tt0120456,Virasat,"After completing his studies in London, England, Shakti Thakur returns home to India in a small town where his family resides. Accompanying him is his leggy girlfriend, Anita, who he is in ... [ ""Hindi"", ""English"" ] [ ""Kamal Haasan"", ""Vinay Shukla"" ] [ ""Priyadarshan"" ] [ ""Anil Kapoor"", ""Tabu"", ""Pooja Batra"", ""Milind Gunaji"", ""Govind Namdeo"", ""Amrish Puri"", ""Satyendra Kapoor"", ""Dilip Dhawan"", ""Tiku Talsania"", ""Neeraj Vora"", ""Sulabha Deshpande"", ""Rita Bhaduri"" ] [ ""Drama"", ""Family"", ""Musical"" ]"
